Date;source;target;Rides planned;Final arrival delay;Final arrival cancelled;Completely cancelled;Intermediate arrival delays;Statistical Causes;Disruption Count;DR;RH;SQ;TG;TN;TX;RHX;VVX;T10N;FHVEC;Disrupted;year;source_WorkHistory_NotEmployed_Last4Y_pct;source_WorkHistory_ConstantlyEmployed_Last4Y_pct;source_WorkHistory_Retired_pct;source_Wealth_Percentile_1_40_pct;source_Income_Avg_Percentile_Score;source_Edu_Low_pct;source_Edu_High_Total_pct;source_PrivateHouseholds_Count;source_SES_Score_WorkHistory_Avg;source_SES_Score_Wealth_Avg;source_SES_Score_Education_Avg;source_NetWorth_Avg_Percentile_Score;source_Population;source_TotalPropertyDamageAndViolence_Index;source_BicycleTheft;source_TotalVandalism;source_TotalViolentAndSexualCrimes;source_TotalPropertyCrimes_Rate;source_Dist_Secondary_Total;source_Dist_GP_Surgery;source_Dist_Supermarket;source_Dist_Highway_Entrance;source_Dist_Train_Station_Total;source_Dist_Major_Transfer_Station;target_WorkHistory_NotEmployed_Last4Y_pct;target_WorkHistory_ConstantlyEmployed_Last4Y_pct;target_WorkHistory_Retired_pct;target_Wealth_Percentile_1_40_pct;target_Income_Avg_Percentile_Score;target_Edu_Low_pct;target_Edu_High_Total_pct;target_PrivateHouseholds_Count;target_SES_Score_WorkHistory_Avg;target_SES_Score_Wealth_Avg;target_SES_Score_Education_Avg;target_NetWorth_Avg_Percentile_Score;target_Population;target_TotalPropertyDamageAndViolence_Index;target_BicycleTheft;target_TotalVandalism;target_TotalViolentAndSexualCrimes;target_TotalPropertyCrimes_Rate;target_Dist_Secondary_Total;target_Dist_GP_Surgery;target_Dist_Supermarket;target_Dist_Highway_Entrance;target_Dist_Train_Station_Total;target_Dist_Major_Transfer_Station
2024-04-16;Almere Centrum;Amsterdam Centraal;36;19;1;1;19;No Disruption;0.0;55.0;112.0;43.0;80.0;36.0;109.0;23.0;   80;5.0;66.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2020-10-28;Arnhem Centraal;Nijmegen;3;1;0;0;1;No Disruption;0.0;77.0;116.0;15.0;100.0;83.0;130.0;27.0;   72;   80;43.0;False;2020;9.361333333333334;48.76;21.456;49.57866666666667;46.256;21.482666666666667;35.37996430763837;972.289156626506;-0.05190666666666666;-0.08570666666666667;0.021973333333333334;41.678666666666665;;;;;;;1.5231481481481481;1.1222222222222222;0.9046296296296297;1.8574074074074074;2.2453703703703702;3.610185185185185;7.9868421052631575;45.59473684210526;21.257894736842104;52.26842105263158;43.492105263157896;18.105263157894736;35.37996430763837;2138.6363636363635;-0.06760526315789474;-0.11642105263157895;0.05657894736842105;41.65526315789474;;;;;;;1.498076923076923;1.021153846153846;0.8711538461538461;2.036538461538462;2.0;4.098076923076923
2024-05-21;Alkmaar;Den Helder;1;0;0;0;0;No Disruption;0.0;54.0;218.0;67.0;175.0;121.0;234.0;102.0;   82;85.0;15.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2020-07-17;Utrecht Centraal;Maastricht;1;1;0;0;1;No Disruption;0.0;0.0;0.0;28.0;183.0;139.0;227.0;0.0;   81;127.0;7.0;False;2020;6.849038461538461;51.55865384615385;14.48076923076923;43.712500000000006;49.771153846153844;14.08173076923077;35.37996430763837;1599.099099099099;-0.03300961538461538;-0.04371153846153846;0.11452884615384615;44.9701923076923;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;9.107894736842105;40.79210526315789;28.97105263157895;52.28421052631579;43.0;21.107894736842105;35.37996430763837;1388.6363636363637;-0.08828947368421053;-0.11302631578947368;0.02157894736842105;44.05789473684211;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333
2023-10-17;Leiden Centraal;Zwolle;31;8;0;0;27;No Disruption;0.0;0.0;0.0;88.0;92.0;66.0;128.0;0.0;   82;58.0;48.0;False;2023;5.811538461538461;47.21153846153846;20.6;46.13269230769231;47.675;13.336538461538462;35.37996430763837;1270.3703703703704;-0.04455769230769231;-0.06398076923076923;0.10857692307692307;46.150000000000006;;;;;;;1.2507692307692306;0.6984615384615385;0.7523076923076922;2.146153846153846;1.7661538461538462;2.546153846153846;6.038709677419354;56.233870967741936;22.55483870967742;39.079032258064515;51.61612903225806;15.683870967741935;35.37996430763837;792.3076923076923;0.019483870967741936;0.0055000000000000005;0.06946774193548387;50.33064516129032;;;;;;;2.008695652173913;1.4489130434782609;1.3684782608695654;1.8043478260869565;3.183695652173913;3.731521739130435
2020-05-14;Oss;Deurne;8;0;0;0;3;No Disruption;0.0;0.0;0.0;142.0;90.0;19.0;151.0;0.0;   83;-3.0;46.0;False;2020;4.862711864406779;56.18474576271186;28.87627118644068;33.67627118644068;53.2677966101695;23.2;35.37996430763837;376.41509433962267;0.038271186440677965;0.051644067796610175;-0.010033898305084747;55.01525423728814;;;;;;;4.154918032786885;1.9024590163934425;1.7024590163934425;2.164754098360656;3.595901639344262;20.39016393442623;3.108;57.43600000000001;32.924;28.796;54.632;23.328000000000003;35.37996430763837;475.86206896551727;0.06484;0.09476000000000001;-0.0086;62.576;;;;;;;4.094594594594595;1.5405405405405406;1.4;2.1432432432432433;4.013513513513513;12.345945945945946
2023-08-24;Maastricht;Alkmaar;28;2;8;2;23;No Disruption;0.0;42.0;53.0;42.0;201.0;168.0;255.0;17.0;   80;142.0;18.0;False;2023;9.515789473684212;39.939473684210526;28.30263157894737;53.71842105263158;42.18157894736842;19.99736842105263;35.37996430763837;1447.7272727272727;-0.0963421052631579;-0.12576315789473683;0.030052631578947366;43.07105263157895;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333;6.110526315789474;54.473684210526315;28.80526315789474;35.628070175438594;52.64736842105263;19.094736842105263;35.37996430763837;815.1515151515151;0.021877192982456137;0.03498245614035088;0.030473684210526316;53.62982456140351;;;;;;;3.012987012987013;1.394805194805195;1.3376623376623376;1.2584415584415585;3.8506493506493507;4.94025974025974
2023-03-30;Zandvoort aan Zee;Haarlem;10;0;0;0;6;No Disruption;0.0;0.0;-1.0;84.0;126.0;98.0;149.0;-1.0;   75;91.0;94.0;False;2023;6.053846153846154;44.48461538461538;38.292307692307695;32.76153846153846;54.353846153846156;20.430769230769233;35.37996430763837;468.42105263157896;-0.016538461538461537;0.06807692307692308;0.03769230769230769;60.79230769230769;;;;;;;1.6150000000000002;1.1099999999999999;1.08;2.1399999999999997;1.45;9.290000000000001;5.891666666666667;56.37291666666667;24.537499999999998;35.33645833333333;54.61354166666666;17.677083333333332;35.37996430763837;711.7117117117117;0.027375;0.045500000000000006;0.07421875;54.005208333333336;;;;;;;1.25703125;0.69765625;0.6390625;1.34296875;2.56796875;3.1
2024-06-05;Houten;Utrecht Centraal;1;1;0;0;1;No Disruption;0.0;12.0;12.0;121.0;126.0;67.0;170.0;11.0;   83;43.0;25.0;False;2024;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2022-08-18;Haarlem;Leiden Centraal;10;0;0;0;1;['broken down train'];1.0;7.0;5.0;55.0;198.0;162.0;239.0;3.0;   82;133.0;13.0;True;2022;5.715625;55.90208333333334;24.911458333333332;35.21875;54.53333333333333;17.622916666666665;35.37996430763837;699.0990990990991;0.026635416666666665;0.04596875;0.07254166666666667;54.37291666666667;;;;;;;1.25703125;0.69765625;0.6390625;1.34296875;2.56796875;3.1;5.740384615384615;47.190384615384616;20.75;46.04807692307692;47.57115384615384;13.284615384615384;35.37996430763837;1250.0;-0.045538461538461535;-0.06434615384615384;0.10861538461538461;46.52307692307692;;;;;;;1.2507692307692306;0.6984615384615385;0.7523076923076922;2.146153846153846;1.7661538461538462;2.546153846153846
2021-02-05;Zwolle;Leeuwarden;2;1;0;0;1;No Disruption;0.0;27.0;23.0;9.0;41.0;30.0;50.0;8.0;   58;   29;47.0;False;2021;6.056451612903226;55.29032258064516;22.458064516129035;39.729032258064514;51.04838709677419;16.343548387096774;35.37996430763837;773.0769230769231;0.012725806451612904;-0.0009677419354838691;0.060806451612903226;50.02903225806452;;;;;;;2.008695652173913;1.4489130434782609;1.3684782608695654;1.8043478260869565;3.183695652173913;3.731521739130435;7.7623376623376625;47.12987012987013;23.9;50.835064935064935;43.37922077922077;18.057142857142857;35.37996430763837;474.0458015267176;-0.04597402597402597;-0.10133766233766234;0.021493506493506495;42.042857142857144;;;;;;;3.6500000000000004;2.2340277777777775;1.6993055555555554;2.4444444444444446;3.945138888888889;5.529166666666667
2019-01-23;Utrecht Centraal;Hoofddorp;30;3;0;0;26;No Disruption;0.0;0.0;0;0;-10;-33;0;0;   61;-60;19;False;2019;7.2126213592233;50.51844660194175;14.508737864077672;44.65533980582524;48.89126213592233;19.51860987650697;56.303883495145634;1579.2792792792793;0.03605521939025223;0.05269473328940458;0.025174107354664754;44.93786407766991;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;3.27910447761194;58.741791044776114;28.05373134328358;26.697014925373136;59.232835820895524;19.51860987650697;39.365671641791046;669.7916666666666;0.03605521939025223;0.05269473328940458;0.025174107354664754;58.832835820895525;;;;;;;3.5808695652173914;1.7721739130434784;1.7321739130434781;1.4530434782608694;4.242608695652174;8.765217391304347
2022-05-11;Tilburg;Dordrecht;1;0;0;0;1;No Disruption;0.0;3.0;2.0;135.0;187.0;131.0;246.0;2.0;   83;117.0;48.0;False;2022;7.131284916201118;52.47430167597765;23.04972067039106;46.69944134078213;46.589385474860336;20.525698324022347;35.37996430763837;430.31496062992125;-0.00964245810055866;-0.06264245810055866;0.01864804469273743;44.50502793296089;;;;;;;1.7595890410958903;1.007191780821918;1.016095890410959;2.8996575342465754;2.94041095890411;4.531164383561643;6.767032967032967;54.48461538461539;26.031868131868134;39.61868131868132;51.9043956043956;20.73186813186813;35.37996430763837;415.90909090909093;0.011472527472527473;0.003780219780219781;0.018197802197802197;48.69450549450549;;;;;;;1.708130081300813;1.1544715447154472;0.9658536585365853;1.583739837398374;2.0983739837398376;3.191869918699187
2019-04-12;Zutphen;Nijmegen;6;0;0;0;1;No Disruption;0.0;0.0;0;44;44;2;78;0;   82;-16;36;False;2019;9.09032258064516;48.832258064516125;29.654838709677417;44.91290322580645;47.4741935483871;19.51860987650697;36.358064516129026;716.1290322580645;0.03605521939025223;0.05269473328940458;0.025174107354664754;47.20645161290323;;;;;;;1.2815789473684212;0.8894736842105262;0.8605263157894738;1.0473684210526315;2.744736842105263;2.794736842105263;8.472972972972974;44.627027027027026;21.33243243243243;53.32702702702702;42.71081081081081;19.51860987650697;45.25135135135135;2138.6363636363635;0.03605521939025223;0.05269473328940458;0.025174107354664754;41.7027027027027;;;;;;;1.498076923076923;1.021153846153846;0.8711538461538461;2.036538461538462;2.0;4.098076923076923
2020-10-30;Berlin Ostbahnhof;Amsterdam Centraal;6;6;0;0;6;No Disruption;0.0;;;;;;;;;;;False;2020;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231;8.165450121654501;49.92238442822384;17.971046228710463;46.98515815085158;48.49294403892944;18.28905109489051;35.37996430763837;908.7040618955513;-0.03948905109489051;-0.06071776155717762;0.07377615571776155;43.91070559610706;;;;;;;1.2122657580919933;0.766098807495741;0.7597955706984668;2.1819420783645653;2.890289608177172;3.808517887563884
2023-03-07;Weesp;Amersfoort Centraal;1;0;0;0;0;No Disruption;0.0;64.0;34.0;5.0;22.0;-25.0;54.0;6.0;   75;-46.0;37.0;False;2023;8.342619047619047;50.32595238095239;17.774285714285714;47.79619047619048;48.490952380952386;17.815952380952382;35.37996430763837;945.0676982591876;-0.03986428571428571;-0.06756666666666666;0.08022142857142857;41.89071428571428;;;;;;;1.2122657580919933;0.766098807495741;0.7597955706984668;2.1819420783645653;2.890289608177172;3.808517887563884;4.976271186440679;59.19322033898305;22.90593220338983;33.409322033898306;56.33474576271186;15.727118644067795;35.37996430763837;488.2758620689655;0.04571186440677966;0.06028813559322034;0.08164406779661017;54.54491525423729;;;;;;;1.217365269461078;0.9604790419161677;0.9640718562874252;1.7467065868263472;2.695808383233533;4.536526946107784
2019-12-16;Utrecht Centraal;Den Haag Centraal;3;0;0;0;0;No Disruption;0.0;38.0;8.0;    0;70.0;41.0;86.0;2.0;   70;29.0;26.0;False;2019;7.2126213592233;50.51844660194175;14.508737864077672;44.65533980582524;48.89126213592233;19.51860987650697;56.303883495145634;1579.2792792792793;0.03605521939025223;0.05269473328940458;0.025174107354664754;44.93786407766991;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;9.625471698113207;47.407547169811316;24.169811320754718;44.068867924528305;50.02735849056604;19.51860987650697;43.23867924528302;2242.1052631578946;0.03605521939025223;0.05269473328940458;0.025174107354664754;47.35283018867924;;;;;;;1.0180645161290323;0.7464516129032258;0.7296774193548387;3.072258064516129;3.4296774193548387;4.401290322580645
2021-10-31;Groningen;Assen;1;0;0;0;0;No Disruption;0.0;32.0;85.0;16.0;113.0;88.0;138.0;40.0;;84.0;59.0;False;2021;7.984269662921348;48.55393258426967;21.874157303370787;44.46179775280899;47.47977528089888;12.294382022471911;35.37996430763837;862.9139072847682;-0.04613483146067415;-0.059067415730337074;0.10273033707865169;47.05955056179776;;;;;;;3.1137254901960785;1.5483660130718955;1.4823529411764707;1.3169934640522876;3.5993464052287583;5.639869281045751;5.714925373134329;53.599999999999994;30.449253731343283;36.852238805970146;52.400000000000006;16.25223880597015;35.37996430763837;284.4036697247706;0.02125373134328358;0.026029850746268658;0.04871641791044776;50.98059701492537;;;;;;;2.2301724137931034;1.539655172413793;1.3456896551724138;2.718965517241379;4.027586206896552;4.027586206896552
2022-02-05;Amsterdam Centraal;Deventer;2;0;0;0;0;No Disruption;0.0;62.0;54.0;63.0;68.0;41.0;89.0;15.0;   80;31.0;98.0;False;2022;8.599760765550238;49.77129186602871;17.86578947368421;47.797129186602874;48.81435406698565;17.701913875598084;35.37996430763837;929.4003868471954;-0.04431818181818181;-0.06557177033492823;0.07953827751196173;41.834688995215316;;;;;;;1.2122657580919933;0.766098807495741;0.7597955706984668;2.1819420783645653;2.890289608177172;3.808517887563884;6.198214285714286;55.50892857142857;25.150000000000002;39.55535714285714;50.853571428571435;18.048214285714288;35.37996430763837;682.6086956521739;0.020660714285714286;0.006250000000000001;0.042053571428571426;50.30535714285714;;;;;;;2.473170731707317;1.4560975609756097;1.1865853658536585;1.623170731707317;2.9585365853658536;4.310975609756097
2022-01-20;Naarden-Bussum;Utrecht Centraal;1;0;0;0;0;No Disruption;0.0;16.0;18.0;30.0;35.0;-9.0;61.0;5.0;   75;-31.0;33.0;False;2022;3.576595744680851;54.65106382978723;31.95744680851064;24.429787234042553;63.54468085106383;14.314893617021276;35.37996430763837;467.85714285714283;0.04563829787234042;0.14908510638297873;0.1196808510638298;67.06170212765957;;;;;;;1.722950819672131;0.978688524590164;1.039344262295082;1.4770491803278687;2.1852459016393446;7.111475409836066;6.910576923076923;53.07692307692308;14.460576923076925;43.35096153846154;50.57403846153846;13.421153846153846;35.37996430763837;1612.6126126126126;-0.023721153846153847;-0.03524038461538462;0.122625;45.190384615384616;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667
2019-11-21;Rotterdam Centraal;Dordrecht;3;0;0;0;1;No Disruption;0.0;0.0;0.0;0.0;24.0;16.0;34.0;0.0;   57;3.0;44.0;False;2019;10.686666666666667;45.90266666666666;21.012;53.28;44.432;19.51860987650697;37.324000000000005;3483.5164835164837;0.03605521939025223;0.05269473328940458;0.025174107354664754;39.2;;;;;;;1.8320388349514565;1.1223300970873786;0.9563106796116505;2.30873786407767;4.816504854368932;7.021359223300971;7.236666666666666;53.41444444444445;25.557777777777776;40.30444444444444;51.54111111111111;19.51860987650697;37.54666666666667;424.21875;0.03605521939025223;0.05269473328940458;0.025174107354664754;47.08111111111111;;;;;;;1.708130081300813;1.1544715447154472;0.9658536585365853;1.583739837398374;2.0983739837398376;3.191869918699187
2019-09-06;Haarlem;Zandvoort aan Zee;3;1;0;0;1;No Disruption;0.0;28.0;81.0;17.0;146.0;89.0;188.0;41.0;   81;69.0;65.0;False;2019;6.1244680851063835;54.868085106382985;24.988297872340425;35.4;54.297872340425535;19.51860987650697;47.98510638297873;694.5945945945946;0.03605521939025223;0.05269473328940458;0.025174107354664754;54.56276595744681;;;;;;;1.25703125;0.69765625;0.6390625;1.34296875;2.56796875;3.1;4.933333333333334;43.26666666666666;41.19166666666667;31.233333333333334;56.31666666666666;19.51860987650697;40.31666666666667;447.36842105263156;0.03605521939025223;0.05269473328940458;0.025174107354664754;61.38333333333333;;;;;;;1.6150000000000002;1.1099999999999999;1.08;2.1399999999999997;1.45;9.290000000000001
2019-01-04;Enkhuizen;Amsterdam Centraal;7;4;0;0;6;No Disruption;0.0;10.0;5;0;51;27;65;3;   70;19;43;False;2019;5.59;52.760000000000005;30.52;38.82000000000001;50.38;19.51860987650697;28.810000000000002;436.8421052631579;0.03605521939025223;0.05269473328940458;0.025174107354664754;50.65;;;;;;;2.1399999999999997;1.3199999999999998;1.21;1.45;2.775;3.0100000000000002;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2021-09-15;Tiel;Utrecht Centraal;1;0;0;0;0;No Disruption;0.0;0.0;   -1;    3;  168;  142;  200;   -1;   75;  122;   17;False;2021;5.439130434782609;57.52608695652174;26.252173913043475;40.38260869565217;50.44347826086957;24.108695652173914;35.37996430763837;620.0;0.03808695652173913;-0.0017391304347826096;-0.01965217391304348;49.14782608695653;;;;;;;2.4058823529411764;2.0088235294117647;1.214705882352941;1.9176470588235295;2.073529411764706;30.72941176470588;6.9;52.067961165048544;14.535922330097089;43.46116504854369;50.27766990291263;13.77864077669903;35.37996430763837;1600.900900900901;-0.028825242718446605;-0.0396504854368932;0.11839805825242719;44.7883495145631;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667
2019-06-04;Zutphen;Wijchen;27;1;6;0;11;No Disruption;0.0;9.0;126.0;69.0;188.0;119.0;237.0;124.0;   81;105.0;29.0;False;2019;9.09032258064516;48.832258064516125;29.654838709677417;44.91290322580645;47.4741935483871;19.51860987650697;36.358064516129026;716.1290322580645;0.03605521939025223;0.05269473328940458;0.025174107354664754;47.20645161290323;;;;;;;1.2815789473684212;0.8894736842105262;0.8605263157894738;1.0473684210526315;2.744736842105263;2.794736842105263;4.128205128205129;60.42307692307692;27.353846153846153;27.702564102564104;57.0025641025641;19.51860987650697;39.24871794871795;283.3333333333333;0.03605521939025223;0.05269473328940458;0.025174107354664754;57.87692307692307;;;;;;;3.265217391304348;1.9782608695652173;2.218840579710145;1.598550724637681;3.52463768115942;12.421739130434784
2020-05-23;'s-Hertogenbosch;Lage Zwaluwe;1;0;0;0;1;No Disruption;0.0;2.0;2.0;63.0;149.0;114.0;205.0;2.0;   83;105.0;53.0;False;2020;5.811538461538461;54.870512820512815;25.603846153846153;38.03076923076923;53.171794871794866;21.024358974358975;35.37996430763837;670.3703703703703;0.019;0.020576923076923076;0.02903846153846154;51.78076923076923;;;;;;;2.752136752136752;1.1897435897435897;1.0905982905982905;2.0427350427350426;3.1623931623931623;5.573504273504274;2.86;60.924;28.072;30.56;55.972;21.936;35.37996430763837;420.5128205128205;0.078;0.07808;-0.0033600000000000006;57.02;;;;;;;7.728571428571429;2.1816326530612247;2.426530612244898;2.0326530612244897;7.36734693877551;16.163265306122447
2019-07-08;Utrecht Centraal;Geldermalsen;1;0;0;0;0;No Disruption;0.0;3.0;3.0;35.0;138.0;79.0;167.0;1.0;   83;51.0;26.0;False;2019;7.2126213592233;50.51844660194175;14.508737864077672;44.65533980582524;48.89126213592233;19.51860987650697;56.303883495145634;1579.2792792792793;0.03605521939025223;0.05269473328940458;0.025174107354664754;44.93786407766991;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;2.2046511627906975;63.193023255813955;27.569767441860463;23.748837209302327;59.57441860465116;19.51860987650697;34.97674418604651;310.6060606060606;0.03605521939025223;0.05269473328940458;0.025174107354664754;62.21395348837209;;;;;;;5.3820512820512825;2.1025641025641026;2.2884615384615383;1.608974358974359;5.19102564102564;27.401282051282053
2022-09-03;Roosendaal;Almere Centrum;1;0;0;0;1;No Disruption;0.0;0.0;0.0;106.0;208.0;157.0;272.0;0.0;   83;122.0;30.0;False;2022;5.242857142857143;53.59761904761905;30.95952380952381;37.24523809523809;51.154761904761905;22.60952380952381;35.37996430763837;643.6363636363636;0.025547619047619048;0.01983333333333333;-0.005619047619047619;52.733333333333334;;;;;;;3.189855072463768;1.2884057971014493;1.4753623188405798;1.8057971014492755;3.8449275362318844;4.128985507246377;4.600722816224806;54.80691305713388;29.746857925909016;33.35413912563308;53.71579665503199;19.51860987650697;35.37996430763837;654.2978133563217;0.03605521939025223;0.05269473328940458;0.025174107354664754;56.14685960012176;;;;;;;3.555733518681653;1.695078890429364;1.5788067577268325;2.0081706233236445;5.963447638690507;13.379273544681231
2023-06-13;Maastricht;Den Helder;2;0;0;0;2;No Disruption;0.0;0.0;0.0;150.0;223.0;153.0;280.0;0.0;   83;96.0;37.0;False;2023;9.515789473684212;39.939473684210526;28.30263157894737;53.71842105263158;42.18157894736842;19.99736842105263;35.37996430763837;1447.7272727272727;-0.0963421052631579;-0.12576315789473683;0.030052631578947366;43.07105263157895;;;;;;;2.211764705882353;0.9803921568627451;0.9235294117647059;2.717647058823529;2.919607843137255;3.433333333333333;7.36595744680851;47.47659574468085;34.82340425531915;47.87021276595745;47.81489361702128;24.64468085106383;35.37996430763837;416.9230769230769;-0.016170212765957447;-0.04465957446808511;-0.04204255319148936;44.02340425531915;;;;;;;2.3249999999999997;1.2632352941176472;1.1029411764705883;1.9088235294117648;2.9558823529411766;37.633823529411764
2021-02-27;Arnhem Centraal;Nijmegen;4;0;0;0;0;No Disruption;0.0;0.0;0.0;51.0;43.0;-5.0;98.0;0.0;   75;-30.0;9.0;False;2021;9.248000000000001;48.833333333333336;21.645333333333333;49.63333333333333;46.18533333333333;20.989333333333335;35.37996430763837;984.3373493975904;-0.04848;-0.08549333333333334;0.027093333333333334;41.721333333333334;;;;;;;1.5231481481481481;1.1222222222222222;0.9046296296296297;1.8574074074074074;2.2453703703703702;3.610185185185185;7.955263157894737;45.873684210526314;21.507894736842104;51.93421052631579;43.847368421052636;17.655263157894737;35.37996430763837;2131.818181818182;-0.06331578947368421;-0.11071052631578947;0.0618421052631579;41.9078947368421;;;;;;;1.498076923076923;1.021153846153846;0.8711538461538461;2.036538461538462;2.0;4.098076923076923
2022-04-20;Weert;Tilburg Universiteit;33;4;0;0;14;No Disruption;0.0;0.0;0.0;130.0;128.0;68.0;181.0;0.0;   83;51.0;41.0;False;2022;3.7;56.955555555555556;31.57037037037037;27.951851851851853;55.74444444444444;20.0962962962963;35.37996430763837;610.5263157894736;0.05618518518518519;0.09103703703703704;0.023148148148148147;60.25185185185185;;;;;;;2.6980769230769233;1.4653846153846155;1.3865384615384615;1.4846153846153847;3.019230769230769;3.023076923076923;7.131284916201118;52.47430167597765;23.04972067039106;46.69944134078213;46.589385474860336;20.525698324022347;35.37996430763837;430.31496062992125;-0.00964245810055866;-0.06264245810055866;0.01864804469273743;44.50502793296089;;;;;;;1.7595890410958903;1.007191780821918;1.016095890410959;2.8996575342465754;2.94041095890411;4.531164383561643
2020-01-06;Utrecht Centraal;Nijmegen;4;1;0;0;2;No Disruption;0.0;5.0;3.0;   35;60.0;35.0;70.0;3.0;   80;23.0;39.0;False;2020;6.849038461538461;51.55865384615385;14.48076923076923;43.712500000000006;49.771153846153844;14.08173076923077;35.37996430763837;1599.099099099099;-0.03300961538461538;-0.04371153846153846;0.11452884615384615;44.9701923076923;;;;;;;1.4183333333333332;0.8191666666666666;0.7908333333333334;2.185;2.095833333333333;4.259166666666667;7.9868421052631575;45.59473684210526;21.257894736842104;52.26842105263158;43.492105263157896;18.105263157894736;35.37996430763837;2138.6363636363635;-0.06760526315789474;-0.11642105263157895;0.05657894736842105;41.65526315789474;;;;;;;1.498076923076923;1.021153846153846;0.8711538461538461;2.036538461538462;2.0;4.098076923076923
2020-01-16;'s-Hertogenbosch;Den Haag Centraal;37;3;0;0;28;No Disruption;0.0;0.0;0.0;   73;72.0;14.0;118.0;0.0;   80;-4.0;35.0;False;2020;5.811538461538461;54.870512820512815;25.603846153846153;38.03076923076923;53.171794871794866;21.024358974358975;35.37996430763837;670.3703703703703;0.019;0.020576923076923076;0.02903846153846154;51.78076923076923;;;;;;;2.752136752136752;1.1897435897435897;1.0905982905982905;2.0427350427350426;3.1623931623931623;5.573504273504274;9.41588785046729;47.481308411214954;24.08691588785047;44.271028037383175;49.692523364485986;22.77289719626168;35.37996430763837;2278.0701754385964;-0.05383177570093458;-0.038065420560747666;0.02290654205607477;47.393457943925235;;;;;;;1.0180645161290323;0.7464516129032258;0.7296774193548387;3.072258064516129;3.4296774193548387;4.401290322580645
